id_route,type_route,distance,id_noeud1,id_noeud2
30705,b'D\xe9partementale',16.7,26036,25557
30708,b'D\xe9partementale',1.3,25555,25563
30709,b'D\xe9partementale',4.6,25555,25594
30710,b'D\xe9partementale',6.5,25564,25596
30712,b'D\xe9partementale',17.799999999999997,25557,26141
30714,Sans objet,1.2,25559,25574
30715,b'D\xe9partementale',0.7,25559,25586
30717,b'D\xe9partementale',1.9,25561,25566
30718,b'D\xe9partementale',0.8,25561,25594
30720,b'D\xe9partementale',5.300000000000001,25563,25603
30721,b'D\xe9partementale',23.6,25563,25934
30722,b'D\xe9partementale',1.8,25564,25575
30724,b'D\xe9partementale',2.6,25566,25584
30725,b'D\xe9partementale',1.9,25566,25602
30733,b'D\xe9partementale',1.0,25574,25607
30734,b'D\xe9partementale',7.3999999999999995,25575,25582
30735,b'D\xe9partementale',26.199999999999996,25576,26046
30736,b'D\xe9partementale',10.7,25576,25914
30739,b'D\xe9partementale',2.2,25579,25645
30740,b'D\xe9partementale',3.5,25579,25697
30746,b'D\xe9partementale',1.6,25586,25607
30747,b'D\xe9partementale',13.399999999999999,25586,25961
30755,Sans objet,0.4,25594,25602
30756,b'D\xe9partementale',18.400000000000002,25708,25612
30758,b'D\xe9partementale',3.3,25596,25638
30759,b'D\xe9partementale',6.8,25596,25724
30765,b'D\xe9partementale',24.3,25602,26314
30766,b'D\xe9partementale',2.3,25603,25619
30767,b'D\xe9partementale',2.6,25603,25619
30768,b'D\xe9partementale',12.200000000000001,25604,26006
30769,Nationale,9.0,25604,25886
30770,b'D\xe9partementale',22.799999999999997,25605,26136
30771,b'D\xe9partementale',19.0,25605,25900
30773,b'D\xe9partementale',4.4,25607,25715
30778,b'D\xe9partementale',14.7,25612,25852
30782,Nationale,6.3,25616,25762
30785,b'D\xe9partementale',10.0,25619,25683
30790,b'D\xe9partementale',1.8,25624,25683
30796,b'D\xe9partementale',16.700000000000003,25680,25727
30804,Sans objet,1.3,25638,25645
30805,b'D\xe9partementale',2.9,25638,25697
30806,b'D\xe9partementale',26.1,25639,26065
30807,b'D\xe9partementale',28.2,25639,26060
30813,Autoroute,3.0,25645,25731
30820,b'D\xe9partementale',5.3,25683,25689
30825,b'D\xe9partementale',5.8,25656,25800
30826,b'D\xe9partementale',19.5,25656,26273
30845,b'D\xe9partementale',0.2,25675,25677
30846,Autoroute,5.7,25675,25824
30848,b'D\xe9partementale',5.9,25677,25824
30849,b'D\xe9partementale',6.5,25677,25841
30855,b'D\xe9partementale',9.2,25683,25949
30857,b'D\xe9partementale',0.6,25684,25698
30866,b'D\xe9partementale',2.3,25694,25746
30868,b'D\xe9partementale',2.7,25696,25738
30869,b'D\xe9partementale',1.1,25697,25736
30870,b'D\xe9partementale',11.8,25698,25886
30871,b'D\xe9partementale',0.3,25698,25707
30872,b'D\xe9partementale',21.3,25699,25894
30873,b'D\xe9partementale',22.0,25699,26262
30880,b'D\xe9partementale',10.2,25707,25893
30881,b'D\xe9partementale',17.3,25707,26265
30883,b'D\xe9partementale',5.1,25708,25739
30890,b'D\xe9partementale',7.1,25715,25946
30891,Autoroute,7.5,25715,25775
30892,Autoroute,13.8,25715,25887
30894,b'D\xe9partementale',0.1,25716,25720
30897,b'D\xe9partementale',21.8,25720,26160
30898,b'D\xe9partementale',13.399999999999999,25720,26171
30899,b'D\xe9partementale',3.5,25721,25725
30900,b'D\xe9partementale',0.3,25721,25727
30901,Nationale,1.0,25721,25754
30904,b'D\xe9partementale',0.4,25724,25732
30905,Sans objet,0.9,25724,25749
30906,b'D\xe9partementale',9.5,25725,25955
30907,b'D\xe9partementale',10.2,25725,26059
30909,Autoroute,30.1,25727,26656
30912,Autoroute,8.4,25731,25783
30913,Autoroute,2.9,25731,25837
30914,b'D\xe9partementale',3.2,25732,25783
30915,b'D\xe9partementale',0.8,25732,25749
30919,b'D\xe9partementale',2.9000000000000004,25736,25837
30920,b'D\xe9partementale',12.1,25736,26107
30922,Sans objet,1.0,25738,25775
30923,b'D\xe9partementale',7.7,25738,25932
30925,b'D\xe9partementale',0.4,25739,25753
30928,b'D\xe9partementale',21.100000000000005,25743,26308
30929,b'D\xe9partementale',19.5,25743,26100
30932,b'D\xe9partementale',16.0,25746,26198
30933,b'D\xe9partementale',5.5,25746,25796
30936,b'D\xe9partementale',13.0,25749,26120
30940,Sans objet,24.7,25753,26296
30941,b'D\xe9partementale',5.9,25753,25940
30942,Nationale,3.4,25754,25873
30943,Nationale,3.7,25754,25873
30951,Nationale,3.0999999999999996,25762,25871
30952,Nationale,3.5,25762,25852
30965,b'D\xe9partementale',3.4,25776,25845
30966,b'D\xe9partementale',3.0,25776,25868
30968,Autoroute,7.3,25778,26029
30969,b'D\xe9partementale',4.4,25778,25887
30974,b'D\xe9partementale',1.3,25783,25810
30975,Autoroute,14.0,25783,26166
30977,b'D\xe9partementale',5.2,25785,25933
30978,b'D\xe9partementale',2.2,25785,25830
30981,Sans objet,4.8,25788,25809
30982,b'D\xe9partementale',14.799999999999999,25788,26255
30986,b'D\xe9partementale',12.299999999999999,25865,25812
30989,Sans objet,1.7,25795,25838
30990,Autoroute,29.2,25795,26746
30991,b'D\xe9partementale',27.299999999999997,25796,26483
30995,b'D\xe9partementale',1.0,25800,25838
30996,b'D\xe9partementale',6.0,25800,26031
31006,b'D\xe9partementale',9.6,25810,25850
31007,b'D\xe9partementale',14.1,25810,26174
31012,b'D\xe9partementale',0.1,25816,25817
31013,b'D\xe9partementale',17.4,25816,26098
31014,b'D\xe9partementale',8.7,25817,25896
31021,b'D\xe9partementale',7.300000000000001,25824,25957
31022,Autoroute,7.3,25824,25964
31028,b'D\xe9partementale',0.4,25830,25845
31029,Autoroute,7.800000000000001,25830,26040
31030,b'D\xe9partementale',13.0,25935,25872
31037,b'D\xe9partementale',0.5,25837,25850
31038,Autoroute,8.2,25837,26087
31039,b'D\xe9partementale',4.199999999999999,25838,25893
31042,b'D\xe9partementale',6.3,25841,25856
31043,b'D\xe9partementale',14.5,25841,26067
31047,b'D\xe9partementale',1.0,25845,25868
31049,b'D\xe9partementale',4.9,25847,25910
31050,b'D\xe9partementale',1.1,25847,25877
31052,b'D\xe9partementale',8.4,25849,25920
31053,b'D\xe9partementale',7.6000000000000005,25850,26090
31055,b'D\xe9partementale',1.5,25852,25876
31056,Nationale,4.4,25852,26007
31065,Autoroute,5.3,25862,26011
31066,b'D\xe9partementale',2.6,25862,25922
31071,b'D\xe9partementale',5.3,25867,26022
31072,b'D\xe9partementale',8.4,25868,26117
31074,b'D\xe9partementale',1.1,25870,25902
31075,Nationale,0.3,25871,25876
31076,b'D\xe9partementale',2.3,25871,25905
31077,Nationale,10.5,25873,26251
31080,Nationale,5.3,25876,26007
31081,b'D\xe9partementale',12.7,25877,26160
31090,b'D\xe9partementale',7.1,25886,26006
31091,Nationale,17.0,25886,26373
31092,b'D\xe9partementale',3.0,25887,25961
31098,b'D\xe9partementale',7.2,25893,26031
31099,b'D\xe9partementale',12.399999999999999,25893,26265
31100,Nationale,1.3,25894,25910
31102,b'D\xe9partementale',36.4,26229,25914
31104,b'D\xe9partementale',5.1,25896,25955
31105,b'D\xe9partementale',4.0,25896,26015
31108,b'D\xe9partementale',6.4,25899,25922
31109,b'D\xe9partementale',2.9,25899,26016
31110,b'D\xe9partementale',11.3,25900,26122
31111,b'D\xe9partementale',32.6,25900,26136
31113,b'D\xe9partementale',0.8,25902,25936
31114,b'D\xe9partementale',10.3,25902,25942
31116,b'D\xe9partementale',24.799999999999997,26057,25939
31118,b'D\xe9partementale',8.5,25905,25922
31119,b'D\xe9partementale',29.5,25905,26473
31121,b'D\xe9partementale',5.2,25907,25945
31122,b'D\xe9partementale',16.2,25907,26165
31123,b'D\xe9partementale',11.8,25949,25944
31126,Nationale,14.9,25910,26353
31128,b'D\xe9partementale',16.9,25912,25987
31129,b'D\xe9partementale',28.900000000000002,25912,26404
31131,b'D\xe9partementale',9.1,25914,26095
31132,b'D\xe9partementale',14.1,25914,26342
31138,b'D\xe9partementale',3.0,25920,26036
31145,b'D\xe9partementale',0.3,25927,25939
31146,b'D\xe9partementale',24.200000000000003,25927,26148
31151,b'D\xe9partementale',3.6,25932,26049
31152,b'D\xe9partementale',2.3,25932,25946
31153,b'D\xe9partementale',7.4,25933,26125
31154,b'D\xe9partementale',3.0,25933,26040
31156,b'D\xe9partementale',0.2,25935,25936
31157,b'D\xe9partementale',2.0,25935,25997
31158,b'D\xe9partementale',26.2,25936,26727
31161,b'D\xe9partementale',25.900000000000002,25939,26602
31162,b'D\xe9partementale',10.200000000000001,25940,26171
31163,b'D\xe9partementale',9.3,25940,26250
31166,b'D\xe9partementale',2.2,25946,25994
31169,b'D\xe9partementale',0.4,25949,25960
31175,b'D\xe9partementale',1.0,25955,25980
31176,Sans objet,0.7,25955,25984
31178,Sans objet,0.3,25957,25964
31179,b'D\xe9partementale',1.2,25957,25972
31182,b'D\xe9partementale',20.299999999999997,25960,26538
31183,b'D\xe9partementale',17.0,25960,26261
31184,b'D\xe9partementale',11.1,25961,25994
31185,b'D\xe9partementale',13.7,25961,26309
31188,Autoroute,13.6,25964,26052
31197,b'D\xe9partementale',33.6,25972,26532
31198,b'D\xe9partementale',12.5,25972,26052
31200,b'D\xe9partementale',3.1999999999999997,26018,25984
31208,Sans objet,1.0,25980,25984
31209,b'D\xe9partementale',1.9,25980,26032
31221,b'D\xe9partementale',1.3,25994,26042
31223,b'D\xe9partementale',6.9,25996,26059
31225,b'D\xe9partementale',28.6,25997,26263
31226,b'D\xe9partementale',29.099999999999998,25997,26757
31235,b'D\xe9partementale',1.0,26006,26039
31236,Nationale,10.1,26007,26243
31239,Sans objet,0.2,26011,26016
31240,Autoroute,2.4,26011,26099
31243,Sans objet,1.0,26015,26032
31244,b'D\xe9partementale',1.6,26015,26061
31245,Nationale,1.3,26016,26066
31250,b'D\xe9partementale',7.3,26022,26178
31251,b'D\xe9partementale',13.100000000000001,26022,26416
31258,Autoroute,3.9,26029,26112
31259,b'D\xe9partementale',3.0,26029,26113
31261,b'D\xe9partementale',2.0,26031,26077
31262,b'D\xe9partementale',1.5,26032,26062
31266,b'D\xe9partementale',12.0,26036,26415
31268,b'D\xe9partementale',17.499999999999996,26255,26039
31270,b'D\xe9partementale',20.2,26039,26652
31271,b'D\xe9partementale',2.9,26040,26117
31272,Autoroute,3.8,26040,26110
31274,b'D\xe9partementale',15.3,26042,26447
31275,b'D\xe9partementale',0.5,26042,26049
31279,Nationale,10.7,26046,26207
31282,b'D\xe9partementale',19.5,26049,26290
31283,b'D\xe9partementale',0.6,26049,26057
31285,Sans objet,15.0,26052,26345
31287,b'D\xe9partementale',2.1,26052,26068
31292,b'D\xe9partementale',17.299999999999997,26057,26468
31294,b'D\xe9partementale',5.8999999999999995,26059,26245
31295,b'D\xe9partementale',0.2,26061,26062
31296,b'D\xe9partementale',24.7,26061,26419
31297,Sans objet,3.1,26062,26128
31301,Nationale,24.400000000000002,26066,26483
31302,Nationale,0.7,26066,26086
31311,b'D\xe9partementale',8.100000000000001,26077,26273
31312,b'D\xe9partementale',5.7,26077,26249
31321,Nationale,0.5,26086,26099
31322,b'D\xe9partementale',14.3,26086,26439
31323,Autoroute,2.0,26087,26107
31324,Autoroute,4.2,26087,26202
31325,b'D\xe9partementale',19.9,26088,26105
31326,b'D\xe9partementale',5.2,26088,26172
31328,b'D\xe9partementale',5.1,26090,26202
31329,b'D\xe9partementale',33.3,26090,26594
31337,b'D\xe9partementale',10.9,26098,26262
31338,Autoroute,12.5,26099,26439
31345,Autoroute,1.9000000000000001,26107,26145
31348,Autoroute,2.0,26110,26125
31349,Nationale,2.6,26110,26187
31351,Sans objet,1.4,26112,26113
31352,Autoroute,3.1,26112,26205
31353,b'D\xe9partementale',5.2,26113,26230
31357,b'D\xe9partementale',4.7,26117,26190
31360,b'D\xe9partementale',2.2,26120,26166
31361,b'D\xe9partementale',9.6,26120,26314
31363,b'D\xe9partementale',9.3,26122,26198
31364,b'D\xe9partementale',20.3,26122,26542
31367,b'D\xe9partementale',4.2,26125,26197
31370,b'D\xe9partementale',15.600000000000001,26128,26513
31371,b'D\xe9partementale',21.400000000000002,26128,26504
31379,b'D\xe9partementale',1.7000000000000002,26136,26172
31380,b'D\xe9partementale',1.1,26153,26139
31383,b'D\xe9partementale',0.9,26139,26145
31385,b'D\xe9partementale',1.8,26141,26178
31386,b'D\xe9partementale',1.8,26141,26196
31390,b'D\xe9partementale',1.5,26145,26197
31396,b'D\xe9partementale',3.4000000000000004,26218,26155
31398,b'D\xe9partementale',0.6,26153,26167
31399,b'D\xe9partementale',0.7,26153,26167
31401,b'D\xe9partementale',1.1,26155,26165
31406,b'D\xe9partementale',2.9000000000000004,26160,26237
31411,b'D\xe9partementale',1.5,26165,26215
31412,b'D\xe9partementale',0.7,26166,26174
31413,Autoroute,10.0,26166,26382
31414,b'D\xe9partementale',2.7,26167,26187
31418,b'D\xe9partementale',10.5,26171,26476
31419,b'D\xe9partementale',0.5,26172,26182
31421,b'D\xe9partementale',12.4,26174,26453
31425,b'D\xe9partementale',2.0,26178,26235
31429,b'D\xe9partementale',19.7,26182,26496
31430,b'D\xe9partementale',14.799999999999999,26182,26489
31435,b'D\xe9partementale',0.6,26187,26190
31436,Nationale,7.3999999999999995,26187,26280
31437,b'D\xe9partementale',3.8000000000000003,26218,26215
31440,b'D\xe9partementale',6.7,26190,26323
31446,b'D\xe9partementale',1.1,26196,26235
31447,b'D\xe9partementale',17.3,26196,26450
31448,b'D\xe9partementale',1.1,26197,26202
31449,b'D\xe9partementale',2.5,26197,26280
31450,b'D\xe9partementale',16.2,26198,26576
31454,Autoroute,2.4,26202,26278
31457,Autoroute,2.3,26205,26254
31458,b'D\xe9partementale',2.7,26205,26230
31460,Nationale,0.7,26207,26229
31461,b'D\xe9partementale',3.8,26207,26232
31469,b'D\xe9partementale',9.4,26215,26330
31470,Sans objet,10.2,26238,26243
31473,b'D\xe9partementale',2.0,26218,26232
31476,b'D\xe9partementale',32.099999999999994,26718,26237
31485,Nationale,0.4,26229,26240
31486,b'D\xe9partementale',5.0,26230,26290
31487,b'D\xe9partementale',3.9,26230,26327
31489,b'D\xe9partementale',0.4,26232,26241
31492,b'D\xe9partementale',11.7,26235,26592
31494,b'D\xe9partementale',11.8,26237,26423
31497,b'D\xe9partementale',3.1,26240,26241
31498,Nationale,4.3,26240,26340
31499,b'D\xe9partementale',5.0,26241,26370
31501,Nationale,2.8,26243,26310
31503,b'D\xe9partementale',1.2000000000000002,26245,26251
31504,b'D\xe9partementale',14.2,26245,26646
31508,b'D\xe9partementale',10.6,26249,26275
31509,b'D\xe9partementale',1.9,26249,26304
31510,b'D\xe9partementale',10.2,26250,26422
31511,b'D\xe9partementale',11.9,26250,26476
31513,Nationale,0.8,26251,26276
31515,Autoroute,3.2,26254,26308
31516,Autoroute,2.7,26254,26325
31517,b'D\xe9partementale',0.3,26255,26263
31523,b'D\xe9partementale',3.8,26261,26276
31524,b'D\xe9partementale',12.5,26261,26490
31525,b'D\xe9partementale',0.5,26262,26267
31526,b'D\xe9partementale',0.3,26263,26270
31528,b'D\xe9partementale',0.2,26265,26271
31529,b'D\xe9partementale',5.199999999999999,26271,26294
31531,b'D\xe9partementale',0.2,26267,26269
31532,b'D\xe9partementale',12.2,26267,26428
31534,b'D\xe9partementale',16.2,26269,26369
31535,b'D\xe9partementale',8.8,26269,26520
31536,b'D\xe9partementale',4.6,26270,26402
31537,b'D\xe9partementale',21.5,26270,26757
31538,b'D\xe9partementale',6.8,26271,26373
31540,b'D\xe9partementale',0.2,26273,26281
31541,b'D\xe9partementale',1.7,26285,26281
31544,Nationale,13.7,26276,26658
31546,Nationale,0.6,26278,26280
31547,Autoroute,3.8,26278,26390
31548,b'D\xe9partementale',20.2,26421,26323
31551,b'D\xe9partementale',3.9,26280,26400
31552,b'D\xe9partementale',0.7,26281,26299
31556,b'D\xe9partementale',3.7,26285,26304
31557,b'D\xe9partementale',2.3,26285,26329
31561,b'D\xe9partementale',2.5,26290,26309
31567,Autoroute,30.8,26347,26342
31569,b'D\xe9partementale',0.1,26299,26301
31570,b'D\xe9partementale',1.4,26299,26329
31574,b'D\xe9partementale',18.799999999999997,26304,26771
31578,Autoroute,8.0,26308,26365
31579,b'D\xe9partementale',1.4,26308,26325
31580,b'D\xe9partementale',1.9,26309,26321
31581,Nationale,5.4,26310,26441
31582,b'D\xe9partementale',9.9,26310,26593
31586,Sans objet,2.0,26314,26382
31587,b'D\xe9partementale',23.4,26314,26725
31594,b'D\xe9partementale',0.8,26321,26327
31595,Sans objet,1.0,26321,26356
31597,b'D\xe9partementale',1.2,26323,26359
31599,b'D\xe9partementale',1.3,26325,26335
31600,Autoroute,2.0,26325,26397
31602,b'D\xe9partementale',2.5,26327,26332
31603,Sans objet,0.7,26327,26348
31605,b'D\xe9partementale',23.9,26329,26819
31606,b'D\xe9partementale',1.6,26330,26352
31607,Autoroute,1.5,26330,26352
31608,Autoroute,11.8,26330,26370
31610,b'D\xe9partementale',0.5,26332,26335
31611,b'D\xe9partementale',0.6,26332,26335
31618,Sans objet,1.1,26340,26347
31619,b'D\xe9partementale',2.7,26340,26403
31621,b'D\xe9partementale',0.9,26342,26357
31622,Autoroute,19.0,26342,26365
31623,Sans objet,25.0,26456,26356
31627,Autoroute,8.899999999999999,26347,26370
31628,Sans objet,0.6,26348,26355
31629,Sans objet,0.7,26348,26358
31633,b'D\xe9partementale',12.5,26352,26607
31634,Autoroute,12.3,26352,26611
31635,b'D\xe9partementale',0.5,26353,26369
31636,Nationale,2.6,26353,26423
31638,Sans objet,1.4,26355,26371
31639,Sans objet,3.2,26355,26397
31640,Sans objet,0.4,26356,26358
31641,Sans objet,0.4,26356,26371
31642,b'D\xe9partementale',7.200000000000001,26357,26398
31643,b'D\xe9partementale',6.3,26357,26443
31644,b'D\xe9partementale',0.4,26358,26371
31645,b'D\xe9partementale',35.099999999999994,26359,26364
31646,b'D\xe9partementale',8.2,26359,26554
31653,Sans objet,3.5,26365,26465
31657,b'D\xe9partementale',2.0,26369,26432
31658,Nationale,0.6,26370,26389
31660,b'D\xe9partementale',31.6,26371,26833
31662,b'D\xe9partementale',19.300000000000004,26373,26652
31663,Nationale,3.0,26373,26478
31669,b'D\xe9partementale',7.5,26380,26433
31671,Autoroute,13.200000000000001,26382,26639
31672,b'D\xe9partementale',3.2,26382,26453
31678,b'D\xe9partementale',3.0999999999999996,26388,26416
31679,b'D\xe9partementale',14.399999999999999,26389,26792
31680,Nationale,34.1,26389,27243
31681,Nationale,3.4000000000000004,26390,26481
31682,Autoroute,1.7,26390,26440
31688,b'D\xe9partementale',7.0,26397,26480
31689,Autoroute,10.7,26397,26707
31690,b'D\xe9partementale',21.000000000000004,26398,26442
31691,b'D\xe9partementale',12.399999999999999,26398,26627
31693,b'D\xe9partementale',2.6,26400,26487
31694,b'D\xe9partementale',2.7,26400,26481
31696,b'D\xe9partementale',22.6,26402,26882
31697,b'D\xe9partementale',13.3,26402,26772
31698,b'D\xe9partementale',3.8,26403,26444
31699,b'D\xe9partementale',13.4,26403,26762
31700,b'D\xe9partementale',24.7,26404,26554
31701,b'D\xe9partementale',4.5,26404,26539
31712,b'D\xe9partementale',3.7,26415,26450
31713,b'D\xe9partementale',6.6,26415,26477
31714,b'D\xe9partementale',10.8,26415,26765
31715,b'D\xe9partementale',27.7,26416,27129
31718,b'D\xe9partementale',1.5999999999999999,26419,26428
31719,b'D\xe9partementale',11.2,26419,26504
31721,Nationale,8.2,26422,26540
31722,Nationale,4.3,26422,26459
31723,b'D\xe9partementale',1.3,26423,26432
31724,Nationale,5.300000000000001,26423,26549
31729,b'D\xe9partementale',19.7,26428,26904
31733,b'D\xe9partementale',6.5,26432,26549
31734,b'D\xe9partementale',18.4,26432,26520
31736,b'D\xe9partementale',27.699999999999996,26489,26542
31742,b'D\xe9partementale',1.0,26439,26473
31743,Autoroute,3.6,26439,26537
31744,Sans objet,1.1,26440,26487
31745,Autoroute,4.6,26440,26565
